"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-10-31,343530,"Tenney-Lapham","WI","Madison","Dane County","Madison",3062,317100,-0.00125984251968504,0.00475285171102662,0.128068303094984,,,"2018-09","2018-Q3",317500,-0.00125984251968504,"2018-09"
2018-10-31,274937,"Oxford Hunt","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",3063,424900,0.0014140938015555,-0.0104797391709362,-0.0155236329935125,,,"2018-04","2018-Q2",437400,-0.0285779606767261,"2017-08"
2018-10-31,762640,"Magoun Square","MA","Boston-Cambridge-Newton","Middlesex County","Somerville",3064,673100,-0.00340538939887474,-0.00296252407050807,0.0745530012771392,,,"2018-08","2018-Q3",676200,-0.00458444247264123,"2018-06"
2018-10-31,763435,"Tech Terrace","TX","Lubbock","Lubbock County","Lubbock",3065,150400,-0.00132802124833997,-0.011826544021025,0.046624913013222,,,"2018-05","2018-Q2",155600,-0.0334190231362468,"2018-03"
2018-10-31,416967,"Seaside","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Torrance",3066,967300,0.00290305857957491,0.00134575569358178,0.0115026665272404,,,"2018-01","2018-Q1",983100,-0.0160716102125928,"2017-12"
2018-10-31,763748,"Bridger","MO","Kansas City","Jackson County","Independence",3067,134300,0.00977443609022556,0.0291187739463602,0.100819672131148,,,"2018-10","2018-Q4",134300,0,"2018-10"
2018-10-31,417795,"Summer Valley","CO","Denver-Aurora-Lakewood","Arapahoe County","Aurora",3068,293800,0.00341530054644809,0.0117079889807163,0.118811881188119,,,"2018-10","2018-Q4",293800,0,"2018-10"
2018-10-31,274330,"Little Blue Valley","MO","Kansas City","Jackson County","Kansas City",3069,197800,0.00304259634888438,0.00355149670218163,0.0628694250403009,,,"2018-10","2018-Q4",197800,0,"2018-10"
2018-10-31,762534,"Floresta Gardens","CA","San Francisco-Oakland-Hayward","Alameda County","San Leandro",3070,671600,0.00689655172413793,0.0155753818236806,0.104423614537083,,,"2018-10","2018-Q4",671600,0,"2018-10"
2018-10-31,31341,"East Walpole","MA","Boston-Cambridge-Newton","Norfolk County","Walpole",3071,515600,0.00526418405147202,0.0121711817824892,0.0748384406920992,,,"2018-10","2018-Q4",515600,0,"2018-10"
2018-10-31,267967,"Sam Hughes","AZ","Tucson","Pima County","Tucson",3072,351800,0.00860091743119266,0.0247596854063501,0.0621980676328502,,,"2006-03","2006-Q1",372800,-0.0563304721030043,"2005-09"
2018-10-31,762812,"Mills Ranch","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Rancho Cordova",3073,301100,0.00266400266400266,0.00904825737265416,0.0546409807355517,,,"2005-12","2005-Q4",325500,-0.0749615975422427,"2005-03"
2018-10-31,261514,"Edinburgh","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Brooklyn Park",3074,303700,0.0042989417989418,-0.00032916392363397,0.0618881118881119,,,"2005-11","2005-Q4",306800,-0.0101043024771838,"2005-08"
2018-10-31,761088,"Gregory Gardens","CA","San Francisco-Oakland-Hayward","Contra Costa County","Pleasant Hill",3075,771700,0.00285899935022742,0.00665275241325333,0.0802071668533035,,,"2018-10","2018-Q4",771700,0,"2018-10"
2018-10-31,417026,"Pioneer Park","IA","Des Moines-West Des Moines","Polk County","Des Moines",3076,139500,0.00431965442764579,0.0130718954248366,0.0536253776435045,,,"2018-10","2018-Q4",139500,0,"2018-10"
2018-10-31,416062,"Dexter Falls","OH","Columbus","Franklin County","Columbus",3077,229600,0.00701754385964912,0.019538188277087,0.0517636280348145,,,"2018-10","2018-Q4",229600,0,"2018-10"
2018-10-31,271608,"Timber Ridge","TX","San Antonio-New Braunfels","Bexar County","San Antonio",3078,178400,0.00507042253521127,0.0153671030165054,0.0549970431697221,,,"2018-10","2018-Q4",178400,0,"2018-10"
2018-10-31,763426,"Clapp Park","TX","Lubbock","Lubbock County","Lubbock",3079,74100,0.0109140518417462,0.0363636363636364,0.154205607476636,,,"2018-10","2018-Q4",74100,0,"2018-10"
2018-10-31,415990,"White Ash","OH","Columbus","Franklin County","Columbus",3080,168500,0.00536992840095465,0.0138387484957882,0.0849967804249839,,,"2018-10","2018-Q4",168500,0,"2018-10"
2018-10-31,38234,"Dresher","PA","Philadelphia-Camden-Wilmington","Montgomery County","Upper Dublin",3081,428100,0.00729411764705882,0.0214745884037223,0.0796973518284994,,,"2018-10","2018-Q4",428100,0,"2018-10"
2018-10-31,206780,"Eastmoreland","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",3082,720700,-0.000831831415499792,-0.00193878964132392,-0.00825650199532132,,,"2018-03","2018-Q1",745600,-0.0333959227467811,"2017-03"
2018-10-31,344023,"Fauntleroy","WA","Seattle-Tacoma-Bellevue","King County","Seattle",3083,790200,0.00279187817258883,0.000253164556962025,0.0317273795534665,,,"2018-03","2018-Q1",804200,-0.0174086048246705,"2018-02"
2018-10-31,763940,"Endion","MN","Duluth","Saint Louis County","Duluth",3084,190100,-0.00419067574646412,0,0.0950460829493088,,,"2018-09","2018-Q3",190900,-0.00419067574646412,"2018-07"
2018-10-31,43269,"South Amherst","MA","Springfield","Hampshire County","Amherst",3085,288300,0.00208550573514077,0.0165726375176305,0.0419226599204915,,,"2018-10","2018-Q4",288300,0,"2018-10"
2018-10-31,117770,"Roseville - Fleet Ridge","CA","San Diego-Carlsbad","San Diego County","San Diego",3086,1211100,0.00598056316969848,0.0221978392977718,0.0797004546670233,,,"2018-10","2018-Q4",1211100,0,"2018-10"
2018-10-31,207099,"Laurelhurst","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",3087,698200,-0.00299871483649864,-0.0181409084516946,-0.0301430754271427,,,"2018-02","2018-Q1",736500,-0.0520027155465037,"2016-12"
2018-10-31,415909,"Brandywine","OH","Columbus","Franklin County","Columbus",3088,161300,0.00938673341677096,0.0333119795003203,0.123259052924791,,,"2018-10","2018-Q4",161300,0,"2018-10"
2018-10-31,763551,"Rountree-Walnut","MO","Springfield","Greene County","Springfield",3089,129800,0.00309119010819165,0.00542215336948102,0.134615384615385,,,"2018-10","2018-Q4",129800,0,"2018-10"
2018-10-31,273357,"Cotswold","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",3090,424600,0.0104712041884817,0.0432432432432432,0.140171858216971,,,"2018-10","2018-Q4",424600,0,"2018-10"
2018-10-31,268873,"Arlington Manor","FL","Jacksonville","Duval County","Jacksonville",3091,149100,0.00404040404040404,-0.00133958472873409,0.109375,,,"2006-10","2006-Q4",152700,-0.0235756385068762,"2006-05"
2018-10-31,273029,"Briarcreek-Woodland","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",3092,279600,0.0156193243734108,0.0305934389974198,0.199485199485199,,,"2018-10","2018-Q4",279600,0,"2018-10"
2018-10-31,252038,"Sunnydale","WA","Seattle-Tacoma-Bellevue","King County","Burien",3093,251300,0.00802246289610911,0.0153535353535354,0.0427385892116183,,,"2018-10","2018-Q4",251300,0,"2018-10"
2018-10-31,415971,"Berwick","OH","Columbus","Franklin County","Columbus",3094,214700,-0.00417439703153989,-0.00831408775981524,0.0959673302705462,,,"2018-08","2018-Q3",216500,-0.00831408775981524,"2018-06"
2018-10-31,273560,"East Phillips","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Minneapolis",3095,190000,0.00210970464135021,0.0138740661686233,0.0674157303370786,,,"2018-10","2018-Q4",190000,0,"2018-10"
2018-10-31,126236,"South Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County","Sarasota",3096,393100,0.00152866242038217,-0.00455811597872879,-0.0353374233128834,,,"2006-11","2006-Q4",466800,-0.157883461868038,"2005-06"
2018-10-31,344002,"Roosevelt","WA","Seattle-Tacoma-Bellevue","King County","Seattle",3097,813700,-0.00330720235178834,-0.0212893913880202,-0.00440474733879848,,,"2018-03","2018-Q1",857800,-0.0514105852179995,"2017-10"
2018-10-31,268485,"South Hagginwood","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",3098,204900,0.00293685756240822,0.00737463126843658,0.111774281063483,,,"2018-10","2018-Q4",204900,0,"2018-10"
2018-10-31,250866,"Highlands","WA","Longview","Cowlitz County","Longview",3099,140200,0.0400593471810089,0.103937007874016,0.389494549058474,,,"2018-10","2018-Q4",140200,0,"2018-10"
2018-10-31,273505,"Downtown Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",3100,441800,0.00959780621572212,0.0203233256351039,0.0681818181818182,,,"2018-10","2018-Q4",441800,0,"2018-10"
2018-10-31,275384,"Skinker-DeBaliviere","MO","St. Louis","Saint Louis City","Saint Louis",3101,264000,0.0068649885583524,0.00189753320683112,0.0850801479654747,,,"2008-06","2008-Q2",265200,-0.00452488687782805,"2008-05"
2018-10-31,15175,"Kittery","ME","Portland-South Portland","York County","Kittery",3102,350600,0.00863060989643268,0.0224555263925343,0.1126626467788,,,"2018-10","2018-Q4",350600,0,"2018-10"
2018-10-31,268600,"Willowcreek","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",3103,400000,0.00150225338007011,0.00781053162005543,0.0147133434804668,,,"2005-12","2005-Q4",464500,-0.138858988159311,"2004-09"
2018-10-31,272751,"Allendale","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",3104,599800,0.00857575248024214,0.0160935117736744,0.114869888475836,,,"2018-10","2018-Q4",599800,0,"2018-10"
2018-10-31,264644,"Roosevelt","CA","San Francisco-Oakland-Hayward","San Mateo County","Redwood City",3105,1637200,0.0113664442797134,0.0403507657113808,0.152551918338613,,,"2018-10","2018-Q4",1637200,0,"2018-10"
2018-10-31,276548,"Ruskin Heights","MO","Kansas City","Jackson County","Kansas City",3106,64900,-0.00307219662058372,0.00309119010819165,0.16726618705036,,,"2008-07","2008-Q3",86200,-0.247099767981439,"2002-10"
2018-10-31,762371,"Downtown","MA","Boston-Cambridge-Newton","Middlesex County","Lowell",3107,223500,0.00539811066126856,0.0090293453724605,0.0463483146067416,,,"2018-03","2018-Q1",224400,-0.00401069518716578,"2018-02"
2018-10-31,270966,"Willert Park","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Buffalo",3108,126100,0.00638467677573823,0.0202265372168285,0.035303776683087,,,"2017-12","2017-Q4",126200,-0.000792393026941363,"2017-12"
2018-10-31,268579,"Weibel","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",3109,1786400,0.00613911574204449,0.0208,0.0714328555149043,,,"2018-10","2018-Q4",1786400,0,"2018-10"
2018-10-31,763889,"Mt. Carmel","CA","San Francisco-Oakland-Hayward","San Mateo County","Redwood City",3110,1864600,0.0129841907969794,0.0358888888888889,0.162613792243422,,,"2018-10","2018-Q4",1864600,0,"2018-10"
2018-10-31,276295,"Derita-Statesville","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",3111,139800,0.0101156069364162,0.0219298245614035,0.151565074135091,,,"2018-10","2018-Q4",139800,0,"2018-10"
2018-10-31,269523,"Central Bench","ID","Boise City","Ada County","Boise",3112,212800,0.017208413001912,0.0441609421000981,0.164750957854406,,,"2018-10","2018-Q4",212800,0,"2018-10"
2018-10-31,403279,"Big Oaks","IL","Chicago-Naperville-Elgin","Cook County","Chicago",3113,300800,-0.00397350993377483,-0.00132802124833997,0.0259208731241473,,,"2006-08","2006-Q3",374000,-0.19572192513369,"2004-07"
2018-10-31,273437,"Davis Island","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",3114,784200,0.00926640926640927,0.0327933623073884,0.126886046845811,,,"2018-10","2018-Q4",784200,0,"2018-10"
2018-10-31,416037,"Laurel Greene","OH","Columbus","Franklin County","Columbus",3115,157900,0.0102367242482406,0.0320261437908497,0.107293127629734,,,"2018-10","2018-Q4",157900,0,"2018-10"
2018-10-31,240159,"Maeser","UT","Provo-Orem","Utah County","Provo",3116,264800,0.0141708157793949,0.0404715127701375,0.191183085919928,,,"2018-10","2018-Q4",264800,0,"2018-10"
2018-10-31,276057,"White Oak","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Campbell",3117,1264700,0.0024571972098922,0.00588562793287203,0.158893063318977,,,"2018-10","2018-Q4",1264700,0,"2018-10"
2018-10-31,276042,"Westwood-Pecan Lake","AR","Little Rock-North Little Rock-Conway","Pulaski County","Little Rock",3118,116300,0.00258620689655172,0,-0.00428082191780822,,,"2017-09","2017-Q3",117000,-0.00598290598290598,"2017-09"
2018-10-31,416304,"Bluff Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",3119,600600,0.0181386675707747,0.00704225352112676,0.00116686114352392,,,"2018-01","2018-Q1",622800,-0.035645472061657,"2017-11"
2018-10-31,151824,"Goodwood","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",3120,229700,0.00174443959877889,0.00569176882661997,0.0464692482915718,,,"2018-04","2018-Q2",229800,-0.000435161009573542,"2018-04"
2018-10-31,268559,"Village 11","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",3121,361200,0.00333333333333333,0.0160337552742616,0.0589270008795075,,,"2005-10","2005-Q4",426700,-0.153503632528709,"2004-08"
2018-10-31,270917,"Randall Manor","NY","New York-Newark-Jersey City","Richmond County","New York",3122,591300,0.0166781292984869,0.0348267413370669,0.0315771109560363,,,"2018-10","2018-Q4",591300,0,"2018-10"
2018-10-31,275098,"Prospect Hill","CT","New Haven-Milford","New Haven County","New Haven",3123,307100,0.000325732899022801,-0.0222858962113976,0.0615278257863809,,,"2006-05","2006-Q2",372300,-0.175127585280688,"2004-12"
2018-10-31,274504,"Alta Mesa","CA","Santa Maria-Santa Barbara","Santa Barbara County","Santa Barbara",3124,1247900,-0.00287654814222932,-0.0214084065244667,0.04839116189196,,,"2018-06","2018-Q2",1276400,-0.0223284236916327,"2018-05"
2018-10-31,268301,"Millsmont","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",3125,688700,0.00393586005830904,-0.00260680666183925,0.104039756332158,,,"2018-06","2018-Q2",693200,-0.00649163300634737,"2018-04"
2018-10-31,418074,"McClure Park","OK","Tulsa","Tulsa County","Tulsa",3126,67700,-0.00587371512481645,-0.0174165457184325,-0.0258992805755396,,,"2017-10","2017-Q4",69500,-0.0258992805755396,"2017-09"
2018-10-31,763471,"West Park","OH","Canton-Massillon","Stark County","Canton",3127,58500,0,-0.0168067226890756,-0.00340715502555366,,,"2006-03","2006-Q1",85000,-0.311764705882353,
2018-10-31,415713,"Fruitvale","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Saratoga",3128,3300500,0.00444322712194528,0.000636672325976231,0.100460122699387,,,"2018-06","2018-Q2",3318200,-0.00533421734675426,"2018-05"
2018-10-31,762847,"Town Center","MD","Washington-Arlington-Alexandria","Montgomery County","Rockville",3129,304300,-0.000656814449917898,0.0123087159015303,0.055497745404093,,,"2006-07","2006-Q3",377600,-0.194120762711864,"2005-03"
2018-10-31,272792,"Arlington Heights","CA","Riverside-San Bernardino-Ontario","Riverside County","Riverside",3130,440900,-0.0040659588886379,0.00524395804833561,0.0832923832923833,,,"2006-10","2006-Q4",495600,-0.110371267150928,"2005-09"
2018-10-31,271791,"Venable","VA","Charlottesville","Albemarle County","Charlottesville",3131,556200,0.00469653179190751,0.0198019801980198,0.0622612681436211,,,"2018-10","2018-Q4",556200,0,"2018-10"
2018-10-31,272079,"Downer Woods","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",3132,390900,0.00591868244981987,0.00128073770491803,-0.0324257425742574,,,"2017-07","2017-Q3",405300,-0.0355292376017765,"2017-03"
2018-10-31,215971,"Stanton Heights","PA","Pittsburgh","Allegheny County","Pittsburgh",3133,179500,-0.00498891352549889,-0.0115638766519824,0.164828033744322,,,"2018-08","2018-Q3",181900,-0.0131940626717977,"2018-07"
2018-10-31,763861,"Central Hillside","MN","Duluth","Saint Louis County","Duluth",3134,123400,0.00570497147514263,0.0361041141897565,0.218163869693978,,,"2018-10","2018-Q4",123400,0,"2018-10"
2018-10-31,268644,"Cory - Merrill","CO","Denver-Aurora-Lakewood","Denver County","Denver",3135,621000,0.00274503471661553,-0.00289017341040462,-0.0130324221233312,,,"2018-02","2018-Q1",648100,-0.0418145347940133,"2017-10"
2018-10-31,762198,"North Tigard","OR","Portland-Vancouver-Hillsboro","Washington County","Tigard",3136,406300,0.00246730816679003,0,0.0558731808731809,,,"2018-06","2018-Q2",407200,-0.00221021611001965,"2018-05"
2018-10-31,276439,"Marina","CA","San Diego-Carlsbad","San Diego County","San Diego",3137,744800,-0.00187617260787992,-0.00520902898357152,-0.000134246207544637,,,"2018-02","2018-Q1",754200,-0.0124635375232034,"2017-10"
2018-10-31,189143,"Hilltop","WA","Seattle-Tacoma-Bellevue","Snohomish County","Arlington",3138,391300,0.00153570514461223,0.000511378164152391,0.0818357755045618,,,"2018-10","2018-Q4",391300,0,"2018-10"
2018-10-31,273433,"Dauphin Acres","AL","Mobile","Mobile County","Mobile",3139,78500,0.0221354166666667,0.0261437908496732,0.0411140583554377,,,"2008-06","2008-Q2",98500,-0.203045685279188,"2005-08"
2018-10-31,271494,"North Central Thousand Oaks","TX","San Antonio-New Braunfels","Bexar County","San Antonio",3140,262300,0.00152730049637266,0.0022927015666794,0.0710494079216007,,,"2018-10","2018-Q4",262300,0,"2018-10"
2018-10-31,268003,"Arlington South","CA","Riverside-San Bernardino-Ontario","Riverside County","Riverside",3141,394500,0,0.0123171670515781,0.0746390629256333,,,"2006-10","2006-Q4",430200,-0.0829846582984658,"2005-12"
2018-10-31,233826,"Hallsville","NH","Manchester-Nashua","Hillsborough County","Manchester",3142,203900,0.00592007893438579,0.0292781423523473,0.0619791666666667,,,"2005-12","2005-Q4",221300,-0.078626299141437,"2005-01"
2018-10-31,763072,"Fox Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Culver City",3143,585700,0.0108733172247152,0.0366371681415929,0.0910953800298063,,,"2018-10","2018-Q4",585700,0,"2018-10"
2018-10-31,228105,"Marrowbone","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",3144,210500,0.0125060125060125,0.0636685194542698,0.162341247929321,,,"2018-10","2018-Q4",210500,0,"2018-10"
2018-10-31,51847,"Edgebrook","IL","Chicago-Naperville-Elgin","Cook County","Chicago",3145,441800,-0.00405770964833183,-0.0225663716814159,-0.018876304685765,,,"2007-05","2007-Q2",521900,-0.153477677716038,"2004-11"
2018-10-31,115629,"Northeast Hillsdale","CA","San Francisco-Oakland-Hayward","San Mateo County","San Mateo",3146,1732400,0.00832314766311623,0.0189988824186813,0.118543388429752,,,"2018-10","2018-Q4",1732400,0,"2018-10"
2018-10-31,271083,"Downtown","WA","Seattle-Tacoma-Bellevue","King County","Redmond",3147,681400,-0.0032182562902282,-0.0120342177758446,0.0380865326020719,,,"2018-03","2018-Q1",698800,-0.0248998282770464,"2018-01"
2018-10-31,106544,"Roebuck","AL","Birmingham-Hoover","Jefferson County","Birmingham",3148,68500,0.0300751879699248,0.0636645962732919,0.208112874779541,,,"2018-10","2018-Q4",68500,0,"2018-10"
2018-10-31,125917,"Ridge Wood Heights","FL","North Port-Sarasota-Bradenton","Sarasota County","Sarasota",3149,216800,0.00277520814061055,0.0116658889407373,0.105558388577256,,,"2006-03","2006-Q1",251900,-0.139341008336642,"2005-07"
2018-10-31,762908,"Issaquah Valley","WA","Seattle-Tacoma-Bellevue","King County","Issaquah",3150,583500,-0.00171086398631309,-0.0120216728750423,0.0475763016157989,,,"2018-05","2018-Q2",598300,-0.0247367541367207,"2018-02"
2018-10-31,416044,"North Hilltop","OH","Columbus","Franklin County","Columbus",3151,71400,-0.0013986013986014,0.0303030303030303,0.373076923076923,,,"2018-09","2018-Q3",71500,-0.0013986013986014,"2018-09"
2018-10-31,273744,"Folwell","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Minneapolis",3152,151700,0.0126835781041389,0.0600978336827393,0.175058094500387,,,"2007-03","2007-Q1",172600,-0.12108922363847,"2005-02"
2018-10-31,136125,"Central","CA","Napa","Napa County","Napa",3153,579700,-0.00395189003436426,-0.00787266814992298,0.0398206278026906,,,"2018-04","2018-Q2",586900,-0.012267848014994,"2018-03"
2018-10-31,271471,"Mission San Jose","TX","San Antonio-New Braunfels","Bexar County","San Antonio",3154,118900,-0.000840336134453782,0.00677392040643522,0.0988909426987061,,,"2018-09","2018-Q3",119000,-0.000840336134453782,"2018-09"
2018-10-31,271861,"Ellsworth Springs","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",3155,321700,0.00783208020050125,0.0212698412698413,0.0773610180843938,,,"2018-10","2018-Q4",321700,0,"2018-10"
2018-10-31,33139,"North Amherst","MA","Springfield","Hampshire County","Amherst",3156,345400,0.000579374275782155,0.000579374275782155,0.0680272108843537,,,"2018-06","2018-Q2",346000,-0.00173410404624277,"2018-06"
2018-10-31,269487,"Fairmont Park","IA","Des Moines-West Des Moines","Polk County","Des Moines",3157,125600,0.00641025641025641,0.0120870265914585,0.0608108108108108,,,"2018-10","2018-Q4",125600,0,"2018-10"
2018-10-31,184266,"South Fork","NC","Winston-Salem","Forsyth County","Winston-Salem",3158,123800,0.0130932896890344,0.0147540983606557,0.0447257383966245,,,"2018-10","2018-Q4",123800,0,"2018-10"
2018-10-31,271795,"West Ocean View","VA","Virginia Beach-Norfolk-Newport News","Norfolk City","Norfolk",3159,175300,0.00114220445459737,0.0121247113163972,0.0453190220632081,,,"2007-07","2007-Q3",205300,-0.146127618119825,"2005-08"
2018-10-31,269511,"South Park","IA","Des Moines-West Des Moines","Polk County","Des Moines",3160,140500,0.00716845878136201,0.0115190784737221,0.052434456928839,,,"2018-10","2018-Q4",140500,0,"2018-10"
2018-10-31,272909,"Belknap","KY","Louisville/Jefferson County","Jefferson County","Louisville",3161,309300,0.00259319286871961,0.0114453891432309,0.0628865979381443,,,"2018-10","2018-Q4",309300,0,"2018-10"
2018-10-31,269591,"Lincoln Square","IL","Chicago-Naperville-Elgin","Cook County","Chicago",3162,331300,0.00515776699029126,0.010985657613671,0.0405150753768844,,,"2007-05","2007-Q2",355400,-0.0678109172763084,"2005-05"
2018-10-31,762313,"Pacific Ridge","WA","Seattle-Tacoma-Bellevue","King County","Des Moines",3163,181400,0.00665926748057714,0.00833796553640912,0.0571095571095571,,,"2007-12","2007-Q4",188900,-0.0397035468501853,"2007-03"
2018-10-31,274107,"Iroquois","KY","Louisville/Jefferson County","Jefferson County","Louisville",3164,84800,0,0.00355029585798817,0.0816326530612245,,,"2018-10","2018-Q4",84800,0,"2018-10"
2018-10-31,275309,"Sardis Woods","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",3165,250100,0.00887454618797902,0.0195678760701182,0.12455035971223,,,"2018-10","2018-Q4",250100,0,"2018-10"
2018-10-31,275716,"The Oaks","CA","Bakersfield","Kern County","Bakersfield",3166,287400,0.00665499124343257,0.0151889791593077,0.0466132556445739,,,"2006-05","2006-Q2",398100,-0.278070836473248,"2004-09"
2018-10-31,272969,"Bixby Knolls","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",3167,827600,0.00558930741190765,0.0276915435241525,0.0537305831423478,,,"2018-10","2018-Q4",827600,0,"2018-10"
2018-10-31,260525,"Sun City","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",3168,438600,-0.00136612021857924,-0.0141604855023601,0.0080441277867157,,,"2018-04","2018-Q2",447400,-0.0196691998211891,"2018-02"
2018-10-31,241235,"Alta Vista","TX","Waco","McLennan County","Waco",3169,107000,0.0171102661596958,0.0428849902534113,0.171960569550931,,,"2018-10","2018-Q4",107000,0,"2018-10"
2018-10-31,417176,"North East Park","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",3170,269200,0.00447761194029851,0.00975243810952738,0.0631911532385466,,,"2018-10","2018-Q4",269200,0,"2018-10"
2018-10-31,764026,"West Side","IL","Chicago-Naperville-Elgin","Cook County","Evanston",3171,317300,0.000946372239747634,-0.00470514429109159,-0.0278799019607843,,,"2006-03","2006-Q1",352900,-0.100878435817512,"2005-05"
2018-10-31,763443,"University Pines","TX","Lubbock","Lubbock County","Lubbock",3172,131800,0.00228136882129278,0.0224980605120248,0.0177606177606178,,,"2018-10","2018-Q4",131800,0,"2018-10"
2018-10-31,270149,"Northrup","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Minneapolis",3173,296200,0.00236886632825719,0.00919931856899489,0.0473833097595474,,,"2018-10","2018-Q4",296200,0,"2018-10"
2018-10-31,269501,"Meredith","IA","Des Moines-West Des Moines","Polk County","Des Moines",3174,196000,0.00153295861011753,0,0.0458911419423693,,,"2018-06","2018-Q2",196300,-0.00152827305145186,"2018-06"
2018-10-31,274975,"Parkhill","AL","Mobile","Mobile County","Mobile",3175,140200,0.00646087580760948,0.021865889212828,0.057315233785822,,,"2008-06","2008-Q2",145300,-0.0350997935306263,"2007-06"
2018-10-31,272894,"Beatties Ford-Trinity","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",3176,157200,0.0109324758842444,0.036255767963085,0.106263194933146,,,"2018-10","2018-Q4",157200,0,"2018-10"
2018-10-31,155615,"Smith Mills","MA","Providence-Warwick","Bristol County","Dartmouth",3177,306600,0.0128840436075322,0.0386178861788618,0.101293103448276,,,"2018-10","2018-Q4",306600,0,"2018-10"
2018-10-31,144430,"Winfield","IN","Chicago-Naperville-Elgin","Lake County","Crown Point",3178,296100,0.00203045685279188,-0.00370121130551817,-0.000674991562605467,,,"2018-04","2018-Q2",302100,-0.0198609731876862,"2018-02"
2018-10-31,274929,"Outer Comstock","NY","Syracuse","Onondaga County","Syracuse",3179,106800,0.00187617260787992,0.0152091254752852,0.182724252491694,,,"2018-10","2018-Q4",106800,0,"2018-10"
2018-10-31,276062,"Whitman-Mocine","CA","San Francisco-Oakland-Hayward","Alameda County","Hayward",3180,665800,0.0071093631825745,0.0249384236453202,0.142808101613457,,,"2018-10","2018-Q4",665800,0,"2018-10"
2018-10-31,238135,"Sunset","TX","San Angelo","Tom Green County","San Angelo",3181,169900,0.0095068330362448,0.0253470126735063,0.0982546864899806,,,"2018-10","2018-Q4",169900,0,"2018-10"
2018-10-31,163866,"White Oak","MD","Washington-Arlington-Alexandria","Montgomery County","Silver Spring",3182,374300,0.00133761369716426,0.0124425209629429,0.0316979051819184,,,"2006-07","2006-Q3",412900,-0.0934851053523856,"2005-05"
2018-10-31,268618,"Belcaro","CO","Denver-Aurora-Lakewood","Denver County","Denver",3183,983300,0.00459746628524724,0.00696364567332309,0.0477357485348961,,,"2018-04","2018-Q2",991600,-0.00837031060911658,"2018-01"
2018-10-31,273152,"Cascade View","WA","Seattle-Tacoma-Bellevue","Snohomish County","Everett",3184,370000,0.00461580233505295,0.0029818378964489,0.0635240011497557,,,"2018-10","2018-Q4",370000,0,"2018-10"
2018-10-31,203458,"Shandon","SC","Columbia","Richland County","Columbia",3185,297000,0.00371747211895911,0.0251984811874353,0.0370111731843575,,,"2018-10","2018-Q4",297000,0,"2018-10"
2018-10-31,121709,"Eckington","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",3186,721400,0.013486934532172,0.0353042479908152,0.150007970667942,,,"2018-10","2018-Q4",721400,0,"2018-10"
2018-10-31,403152,"Clayton","CO","Denver-Aurora-Lakewood","Denver County","Denver",3187,404300,0.00472166998011928,0.00422255340288127,0.0199293642785066,,,"2018-04","2018-Q2",410100,-0.0141428919775664,"2018-01"
